fish_table_id,anem_table_id,fish_obs_time,fish_spp,size,color,sex,fin_id,sample_id,tag_id,recap,fish_collector,fish_correction,fish_corr_date,fish_corr_editor,fish_corr_message,fish_notes
6458,6682,NA,APCL,9.1,O,M,404635,APCL15_404635,985153000404635,N,MRS,NA,NA,NA,NA,NA
6468,6686,NA,APCL,9.5,YP,F,403388,APCL15_403388,985153000403388,N,MRS,NA,NA,NA,NA,403388 MIGHT'VE HAD GREEN ELASTOMER
6469,6686,NA,APCL,8.4,O,M,404648,APCL15_404648,985153000404648,N,MRS,NA,NA,NA,NA,403388 MIGHT'VE HAD GREEN ELASTOMER
6456,6681,NA,APCL,9.1,O,M,403072,APCL15_403072,985153000403072,N,MRS,NA,NA,NA,NA,NA
6532,6714,NA,APCL,9.2,O,M,356376,APCL15_356376,985153000356376,N,MRS,NA,NA,NA,NA,369143 GREEN/
11845,10828,10:50:00,APCL,7.2,O,M,381,APCL18_381,986112100165267,N,MRS,NA,NA,NA,NA,NA
12340,10878,13:44:00,APCL,8.1,O,M,398,APCL18_398,986112100164228,N,MRS,NA,NA,NA,NA,NA
11575,10801,13:57:00,APCL,8.6,O,M,401,APCL18_401,986112100163136,N,MRS,NA,NA,NA,NA,NA
12055,10781,15:01:00,APCL,8.8,O,M,412,APCL18_412,982126052951081,N,MRS,NA,NA,NA,NA,NA
11544,10851,15:16:00,APCL,10,O,M,413,APCL18_413,986112100172623,N,MRS,NA,NA,NA,NA,NA
12570,10851,15:21:00,APCL,11.1,YP,F,414,APCL18_414,982000411818651,N,MRS,NA,NA,NA,NA,NA
11540,11278,9:43:00,APCL,9.1,O,M,415,APCL18_415,986112100164438,N,MRS,NA,NA,NA,NA,NA
11535,11278,9:47:00,APCL,9.6,YP,F,416,APCL18_416,982000411818729,N,MRS,NA,NA,NA,NA,NA
12505,10767,10:40:00,APCL,10,YP,F,428,APCL18_428,986112100172298,N,MRS,NA,NA,NA,NA,NA
11511,10767,10:43:00,APCL,9.5,O,M,429,APCL18_429,986112100165678,N,MRS,NA,NA,NA,NA,NA
11948,10968,10:46:00,APCL,6.6,YR,J,430,APCL18_430,986112100163632,n,MRS,NA,NA,NA,NA,NA
12497,10968,10:51:00,APCL,9.3,O,M,431,APCL18_431,986112100176299,N,MRS,NA,NA,NA,NA,NA
11951,11287,10:57:00,APCL,9.6,YP,F,432,APCL18_432,986112100172398,N,MRS,NA,NA,NA,NA,NA
11506,11246,11:01:00,APCL,9.5,YP,F,433,APCL18_433,986112100166690,N,MRS,NA,NA,NA,NA,NA
11502,11246,11:04:00,APCL,8.7,O,M,434,APCL18_434,986112100165387,N,MRS,NA,NA,NA,NA,NA
11652,11217,11:12:00,APCL,9.2,O,M,436,APCL18_436,982000411818715,N,MRS,NA,NA,NA,NA,NA
12155,10772,11:18:00,APCL,8.2,O,M,437,APCL18_437,982000411818592,N,MRS,NA,NA,NA,NA,NA
11500,10755,11:20:00,APCL,6,YR,J,438,APCL18_438,986112100166243,N,MRS,NA,NA,NA,NA,NA
11489,10749,11:58:00,APCL,7,YR,J,447,APCL18_447,986112100171974,N,MRS,NA,NA,NA,NA,NA
11482,10746,12:17:00,APCL,8.8,O,M,451,APCL18_451,986112100170626,N,MRS,NA,NA,NA,NA,NA
12003,11202,13:51:00,APCL,9.6,O,M,454,APCL18_454,986112100165292,N,MRS,NA,NA,NA,NA,"weird spots on fish, time is scan time"
11620,11202,13:56:00,APCL,10,YP,F,455,APCL18_455,986112100174272,N,MRS,NA,NA,NA,NA,NA
12102,10742,14:03:00,APCL,9.4,O,M,457,APCL18_457,986112100174110,N,MRS,NA,NA,NA,NA,NA
11475,10867,14:10:00,APCL,8.7,YP,F,458,APCL18_458,986112100176316,N,MRS,NA,NA,NA,NA,"check photo for black, time is cut time"
12207,10867,14:10:00,APCL,8.2,O,M,459,APCL18_459,982126052697454,N,MRS,NA,NA,NA,NA,NA
11839,11110,14:13:00,APCL,9.7,O,M,460,APCL18_460,982126052697375,N,MRS,NA,NA,NA,NA,NA
11974,10943,14:18:00,APCL,7.8,O,M,461,APCL18_461,982000411818590,N,MRS,NA,NA,NA,NA,NA
11474,10943,14:22:00,APCL,8.6,O,M,462,APCL18_462,982000411818733,N,MRS,NA,NA,NA,NA,NA
12099,11241,14:29:00,APCL,9.6,O,M,464,APCL18_464,986112100170567,N,MRS,NA,NA,NA,NA,NA
12272,11241,14:31:00,APCL,9.6,YP,F,465,APCL18_465,986112100165037,N,MRS,NA,NA,NA,NA,3150 is ENQD not STME because was not black
11955,10737,14:34:00,APCL,7.3,O,M,466,APCL18_466,982000411818730,N,MRS,NA,NA,NA,NA,NA
11465,11032,15:02:00,APCL,6.6,YR,J,471,APCL18_471,982000411818667,N,MRS,NA,NA,NA,NA,this fish was processed and then it was noticed that no time was written down at 15:02
11467,10733,15:00:00,APCL,8.6,O,M,472,APCL18_472,982000411818720,N,MRS,NA,NA,NA,NA,NA
12036,10733,15:03:00,APCL,9.9,YP,F,473,APCL18_473,982000411818687,N,MRS,NA,NA,NA,NA,NA
11843,10727,10:04:00,APCL,6.1,YR,J,479,APCL18_479,982126052951211,N,MRS,NA,NA,NA,NA,NA
11725,10718,11:08:00,APCL,8.5,YP,F,488,APCL18_488,982126052951195,N,MRS,NA,NA,NA,NA,NA
11439,10710,11:44:00,APCL,8.3,O,M,492,APCL18_492,982126052951209,N,MRS,NA,NA,NA,NA,NA
12199,10663,15:13:00,APCL,6.8,YR,J,507,APCL18_507,982126052951261,N,MRS,NA,NA,NA,NA,orange lining on tail
11382,10724,15:22:00,APCL,8.6,O,M,508,APCL18_508,982126052951223,N,MRS,NA,NA,NA,NA,NA
11380,10670,15:25:00,APCL,7.2,O,M,509,APCL18_509,986112100173120,N,MRS,NA,NA,NA,NA,NA
11445,10663,15:36:00,APCL,7.8,O,M,510,APCL18_510,982126052951030,N,MRS,NA,NA,NA,NA,NA
11377,10661,15:40:00,APCL,8.5,YP,F,512,APCL18_512,982126052951252,N,MRS,NA,NA,NA,NA,this fish was laying down in anem 3174 after release
11293,10624,10:18:00,APCL,7.5,O,M,555,APCL18_555,982126052697422,N,MRS,NA,NA,NA,NA,NA
11292,10624,10:19:00,APCL,9.8,YP,F,556,APCL18_556,986112100165336,N,MRS,NA,NA,NA,NA,NA
11464,10623,10:49:00,APCL,8.8,O,M,560,APCL18_560,982126052951257,N,MRS,NA,NA,NA,NA,NA
11286,10648,10:55:00,APCL,7,O,M,561,APCL18_561,982126052697427,N,MRS,NA,NA,NA,NA,NA
11275,11204,13:42:00,APCL,7.8,O,M,563,APCL18_563,982126052951203,N,MRS,NA,NA,NA,NA,NA
11539,11082,15:42:00,APCL,10.8,YP,F,189,APCL18_189,982126052951020,N,MRS,NA,NA,NA,NA,one side has scars
12022,11249,15:46:00,APCL,9,O,M,190,APCL18_190,982126052697384,N,MRS,NA,NA,NA,NA,"black, might have been from 3025"
12248,11175,15:54:00,APCL,9.6,O,M,191,APCL18_191,982126052697428,N,MRS,NA,NA,NA,NA,NA
12021,11175,15:53:00,APCL,10.2,YP,F,192,APCL18_192,986112100171885,N,MRS,NA,NA,NA,NA,NA
12490,11080,16:01:00,APCL,8.2,O,M,194,APCL18_194,982126052951051,N,MRS,NA,NA,NA,NA,NA
12014,11078,10:29:00,APCL,8.5,O,M,195,APCL18_195,982000411818690,N,MRS,NA,NA,NA,NA,0.440972222
12520,11078,10:35:00,APCL,8.8,YP,F,196,APCL18_196,986112100169746,N,MRS,NA,NA,NA,NA,0.443055556
12391,11078,10:42:00,APCL,11.3,YP,F,197,APCL18_197,986112100169866,N,MRS,NA,NA,NA,NA,double check anem_id based on scan location
12011,11077,10:49:00,APCL,9.4,O,M,198,APCL18_198,982000411818723,N,MRS,NA,NA,NA,NA,NA
12005,11070,11:02:00,APCL,8.2,O,M,200,APCL18_200,982000411818728,N,MRS,NA,NA,NA,NA,0.465972222
12574,11068,11:10:00,APCL,9,O,M,201,APCL18_201,982126052697448,N,MRS,NA,NA,NA,NA,NA
11787,11068,11:24:00,APCL,8.2,O,M,203,APCL18_203,982000411818702,N,MRS,NA,NA,NA,NA,looked up pit tag in scan history
11995,11063,11:36:00,APCL,9.5,O,M,206,APCL18_206,986112100164372,N,MRS,NA,NA,NA,NA,black fish
11985,11058,11:46:00,APCL,6.4,YR,J,207,APCL18_207,986112100165873,N,MRS,NA,NA,NA,NA,NA
11743,11057,11:59:00,APCL,8.9,O,M,210,APCL18_210,982000411818683,N,MRS,NA,NA,NA,NA,NA
11714,11055,12:04:00,APCL,9.9,O,M,211,APCL18_211,982126052697450,N,MRS,NA,NA,NA,NA,NA
11971,11043,14:16:00,APCL,7.4,O,M,214,APCL18_214,982126052697389,N,MRS,NA,NA,NA,NA,NA
11957,11033,14:42:00,APCL,8.3,YP,F,219,APCL18_219,982000411818688,N,MRS,NA,NA,NA,NA,0.615972222
12478,11027,15:04:00,APCL,8.5,YP,F,225,APCL18_225,982126052697380,N,MRS,NA,NA,NA,NA,fish leaked eggs when processed
12349,11026,15:09:00,APCL,8.1,YP,F,226,APCL18_226,982000411818700,N,MRS,NA,NA,NA,NA,NA
11941,11207,15:36:00,APCL,9.1,YP,F,232,APCL18_232,982000411818709,N,MRS,NA,NA,NA,NA,NA
11939,11207,15:40:00,APCL,8,O,M,233,APCL18_233,982126052697447,N,MRS,NA,NA,NA,NA,NA
11930,11013,15:59:00,APCL,7.5,O,M,237,APCL18_237,982126052697441,N,MRS,NA,NA,NA,NA,NA
12412,11012,16:05:00,APCL,9.1,YP,F,238,APCL18_238,986112100172678,N,MRS,NA,NA,NA,NA,NA
11928,11012,16:10:00,APCL,8.6,O,M,239,APCL18_239,986112100173483,N,MRS,NA,NA,NA,NA,NA
11926,11103,16:17:00,APCL,6.1,YR,J,240,APCL18_240,982126052697367,N,MRS,NA,NA,NA,NA,NA
11923,11008,10:02:00,APCL,9.1,YP,F,243,APCL18_243,982126052951077,N,MRS,NA,NA,NA,NA,NA
11919,11006,10:12:00,APCL,8.7,YP,F,244,APCL18_244,982126052951014,N,MRS,NA,NA,NA,NA,NA
11915,11004,10:32:00,APCL,9.2,YP,F,246,APCL18_246,982126052951067,N,MRS,NA,NA,NA,NA,NA
11901,10998,11:12:00,APCL,8.9,YP,F,251,APCL18_251,982126052951028,N,MRS,NA,NA,NA,NA,leak eggs
12345,10998,11:15:00,APCL,9,O,M,252,APCL18_252,982126052951049,N,MRS,NA,NA,NA,NA,NA
11899,10997,11:24:00,APCL,8.2,O,M,253,APCL18_253,982126052951057,N,MRS,NA,NA,NA,NA,NA
12445,10992,11:53:00,APCL,8.5,O,M,256,APCL18_256,982126052950990,N,MRS,NA,NA,NA,NA,NA
11887,10991,12:04:00,APCL,9.6,O,M,258,APCL18_258,982126052950992,N,MRS,NA,NA,NA,NA,NA
12441,10990,12:14:00,APCL,9.8,YP,F,260,APCL18_260,982126052951033,N,MRS,NA,NA,NA,NA,NA
11875,10986,14:33:00,APCL,7.1,O,M,265,APCL18_265,982126052951047,N,MRS,NA,NA,NA,NA,NA
11866,11088,15:38:00,APCL,7.6,O,M,270,APCL18_270,982126052951048,N,MRS,NA,NA,NA,NA,NA
11929,10982,15:44:00,APCL,8.2,O,M,271,APCL18_271,982126052951084,N,MRS,NA,NA,NA,NA,NA
12313,10982,15:47:00,APCL,9.4,YP,F,272,APCL18_272,982126052951023,N,MRS,NA,NA,NA,NA,NA
11959,11150,14:31:00,APCL,9.2,YP,F,149,APCL18_149,982126052697411,N,MRS,NA,NA,NA,NA,NA
12061,11342,12:48:00,APCL,8.4,O,M,177,APCL18_177,982126052697390,N,MRS,NA,NA,NA,NA,anemone with purple eggs
11685,11097,14:43:00,APCL,9.1,YP,F,181,APCL18_181,982126052697452,N,MRS,NA,NA,NA,NA,NA
12451,11095,14:50:00,APCL,6.9,YR,J,182,APCL18_182,986112100175606,N,MRS,NA,NA,NA,NA,NA
12450,11094,14:54:00,APCL,6.9,YR,J,183,APCL18_183,982126052951062,N,MRS,NA,NA,NA,NA,NA
12100,11089,15:06:00,APCL,10.1,YP,F,184,APCL18_184,982126052950996,N,MRS,NA,NA,NA,NA,NA
12037,11086,15:30:00,APCL,9.9,YP,F,186,APCL18_186,982000411818666,N,MRS,NA,NA,NA,NA,NA
12414,11086,15:32:00,APCL,9.1,O,M,187,APCL18_187,982126052697372,N,MRS,NA,NA,NA,NA,NA
12025,11082,15:40:00,APCL,10,O,M,188,APCL18_188,986112100172592,N,MRS,NA,NA,NA,NA,NA
11817,10964,13:29:00,APCL,9.5,YP,F,292,APCL18_292,982126052951076,N,MRS,NA,NA,NA,NA,anemones are among shallow boulders of dead coral
11815,10964,13:32:00,APCL,7.6,O,M,293,APCL18_293,982126052951071,N,MRS,NA,NA,NA,NA,NA
11812,10960,13:40:00,APCL,7.7,O,M,295,APCL18_295,982000411818671,N,MRS,NA,NA,NA,NA,NA
11808,10957,14:03:00,APCL,8,O,M,297,APCL18_297,982126052951039,N,MRS,NA,NA,NA,NA,NA
11801,10955,14:21:00,APCL,8.4,O,M,299,APCL18_299,982126052951000,N,MRS,NA,NA,NA,NA,NA
11769,10950,14:34:00,APCL,8.6,YP,F,301,APCL18_301,982000411818664,N,MRS,NA,NA,NA,NA,NA
11722,10949,14:41:00,APCL,6.4,YR,J,303,APCL18_303,982126052951029,N,MRS,NA,NA,NA,NA,about to become O
12432,10933,9:53:00,APCL,10.1,O,M,313,APCL18_313,986112100172162,N,MRS,NA,NA,NA,NA,NA
11755,10930,10:20:00,APCL,9.2,O,M,315,APCL18_315,982000411818640,N,MRS,NA,NA,NA,NA,NA
12535,10930,10:21:00,APCL,10.6,YP,F,316,APCL18_316,986112100170516,N,MRS,NA,NA,NA,NA,NA
11748,10920,10:42:00,APCL,10.2,YP,F,318,APCL18_318,982000411818658,N,MRS,NA,NA,NA,NA,NA
11747,10920,10:45:00,APCL,9.6,O,M,319,APCL18_319,986112100166472,N,MRS,NA,NA,NA,NA,NA
11742,10919,10:53:00,APCL,10.4,YP,F,320,APCL18_320,982000411818706,N,MRS,NA,NA,NA,NA,NA
11741,10919,10:56:00,APCL,9.4,O,M,321,APCL18_321,982000411818714,N,MRS,NA,NA,NA,NA,NA
11814,10915,11:09:00,APCL,9,O,M,324,APCL18_324,986112100175737,N,MRS,NA,NA,NA,NA,NA
11738,10913,11:27:00,APCL,9.8,O,M,326,APCL18_326,986112100171930,N,MRS,NA,NA,NA,NA,NA
11736,10913,11:28:00,APCL,10,YP,F,327,APCL18_327,982000411818735,N,MRS,NA,NA,NA,NA,NA
11732,10912,11:32:00,APCL,10.3,O,M,328,APCL18_328,982000411818686,N,MRS,NA,NA,NA,NA,NA
11730,10912,11:41:00,APCL,8.8,O,M,329,APCL18_329,986112100170089,N,MRS,NA,NA,NA,NA,NA
11717,10904,13:50:00,APCL,9.7,YP,F,334,APCL18_334,982126052951019,N,MRS,NA,NA,NA,NA,NA
11712,10900,14:01:00,APCL,6.1,YR,J,335,APCL18_335,982000411818692,N,MRS,NA,NA,NA,NA,NA
11711,10899,14:07:00,APCL,8.7,O,M,336,APCL18_336,982126052951044,N,MRS,NA,NA,NA,NA,NA
11938,10898,14:12:00,APCL,9,YP,F,337,APCL18_337,986112100164021,N,MRS,NA,NA,NA,NA,NA
11707,10898,14:12:00,APCL,9.6,O,M,338,APCL18_338,982000411818693,N,MRS,NA,NA,NA,NA,NA
11706,10897,14:19:00,APCL,9.9,O,M,339,APCL18_339,986112100174739,N,MRS,NA,NA,NA,NA,NA
11968,10897,14:24:00,APCL,11,YP,F,340,APCL18_340,986112100172740,N,MRS,NA,NA,NA,NA,NA
11704,10896,14:22:00,APCL,9.9,YP,F,341,APCL18_341,986112100173308,N,MRS,NA,NA,NA,NA,NA
11841,10896,14:30:00,APCL,9.7,O,M,342,APCL18_342,986112100173038,N,MRS,NA,NA,NA,NA,NA
12279,10895,14:38:00,APCL,9.4,YP,F,344,APCL18_344,982000411818654,N,MRS,NA,NA,NA,NA,anem_id based on Michelle's GPS location when fish was scanned
11697,10895,14:44:00,APCL,8.9,O,M,346,APCL18_346,986112100171988,N,MRS,NA,NA,NA,NA,NA
11752,10892,14:51:00,APCL,10,O,M,348,APCL18_348,982000411818622,N,MRS,NA,NA,NA,NA,NA
11522,11047,15:23:00,APCL,6.3,W,J,352,APCL18_352,982126052951015,N,MRS,NA,NA,NA,NA,NA
11630,11223,9:59:00,APCL,8.3,O,M,354,APCL18_354,986112100163119,N,MRS,NA,NA,NA,NA,NA
11690,10886,10:26:00,APCL,8.4,O,M,357,APCL18_357,986112100164721,N,MRS,NA,NA,NA,NA,Ruler 8.5
11689,10886,10:28:00,APCL,6.9,YR,J,358,APCL18_358,986112100172387,N,MRS,NA,NA,NA,NA,Ruler measurement 6.8cm
11684,10880,10:48:00,APCL,6.4,YR,J,359,APCL18_359,982000411818662,N,MRS,NA,NA,NA,NA,No photo
11551,10859,13:57:00,APCL,9,O,M,368,APCL18_368,982000411818661,N,MRS,NA,NA,NA,NA,tail looked a bit clipped
11637,10839,15:11:00,APCL,8.1,O,M,371,APCL18_371,982000411818665,N,MRS,NA,NA,NA,NA,NA
12042,10833,10:09:00,APCL,9.1,O,M,373,APCL18_373,986112100175713,N,MRS,NA,NA,NA,NA,NA
11624,10833,10:14:00,APCL,10.5,YP,F,374,APCL18_374,986112100172325,N,MRS,NA,NA,NA,NA,Katrina's study area
12044,10833,10:17:00,APCL,9.7,O,M,375,APCL18_375,982000411818663,N,MRS,NA,NA,NA,NA,NA
11385,10609,10:11:00,APCL,8.3,O,M,575,APCL18_575,982126052951192,N,MRS,NA,NA,NA,NA,NA
11359,11182,10:39:00,APCL,7.8,O,M,578,APCL18_578,982126052951210,N,MRS,NA,NA,NA,NA,NA
11461,10608,10:50:00,APCL,6.9,YR,J,579,APCL18_579,982126052697400,N,MRS,NA,NA,NA,NA,"OLOT, LOOK DEAD POST TAG"
11250,11480,9:09:00,APCL,9.1,YP,F,584,APCL18_584,986112100163389,N,MRS,NA,NA,NA,NA,NA
11248,11480,9:11:00,APCL,8.4,O,M,585,APCL18_585,982126052951215,N,MRS,NA,NA,NA,NA,NA
11247,11098,9:18:00,APCL,8,O,M,586,APCL18_586,982126052951200,N,MRS,NA,NA,NA,NA,NA
11584,10604,9:43:00,APCL,8.5,O,M,588,APCL18_588,982126052950994,N,MRS,NA,NA,NA,NA,NA
11236,10999,10:24:00,APCL,7.8,O,M,593,APCL18_593,986112100164088,N,MRS,NA,NA,NA,NA,"APCL 1, APPE 1"
11758,11041,8:53:00,APCL,9.4,YP,F,594,APCL18_594,982126052951204,N,MRS,NA,NA,NA,NA,eggs came out of female when tagged
11235,11041,9:01:00,APCL,8.5,O,M,595,APCL18_595,986112100167535,N,MRS,NA,NA,NA,NA,NA
12590,11041,8:54:00,APCL,6.8,YR,J,599,APCL18_599,982126052951193,N,MRS,NA,NA,NA,NA,fin clip number assigned out of order
11222,10601,10:25:00,APCL,9.9,YP,F,603,APCL18_603,982126052951255,N,MRS,NA,NA,NA,NA,NA
12073,10597,12:42:00,APCL,11.1,YP,F,605,APCL18_605,982126052951265,N,MRS,NA,NA,NA,NA,NA
11217,10596,13:00:00,APCL,9.3,O,M,609,APCL18_609,982126052697420,N,MRS,NA,NA,NA,NA,NA
12437,10594,13:24:00,APCL,9.4,O,M,614,APCL18_614,986112100174209,N,MRS,NA,NA,NA,NA,NA
11273,10593,13:36:00,APCL,8.1,YP,F,615,APCL18_615,982126052951212,N,MRS,NA,NA,NA,NA,NA
11205,10592,13:45:00,APCL,7,O,M,616,APCL18_616,982126052951225,N,MRS,NA,NA,NA,NA,zip lock bag broken
11196,10581,10:21:00,APCL,9.2,YP,F,620,APCL18_620,982126052950803,N,MRS,NA,NA,NA,NA,NA
12264,10813,10:49:00,APCL,10.2,YP,F,622,APCL18_622,982126052950884,N,MRS,NA,NA,NA,NA,NA
11194,10709,10:58:00,APCL,7.8,O,M,623,APCL18_623,982126052950812,N,MRS,NA,NA,NA,NA,NA
11234,10564,10:03:00,APCL,8.2,O,M,633,APCL18_633,982126052697371,N,MRS,NA,NA,NA,NA,NA
11381,11119,10:18:00,APCL,9.6,O,M,634,APCL18_634,982126052950885,N,MRS,NA,NA,NA,NA,NA
11269,10816,14:15:00,APCL,6.4,YR,J,570,APCL18_570,982126052951238,N,MRS,NA,NA,NA,NA,NA
11270,10615,14:08:00,APCL,8.2,YP,F,568,APCL18_568,982126052951224,N,MRS,NA,NA,NA,NA,"tail color uncertain, tail damaged"
12382,10615,14:05:00,APCL,6.9,YR,J,567,APCL18_567,986112100172551,N,MRS,NA,NA,NA,NA,NA
12485,11204,13:46:00,APCL,8.1,YP,F,565,APCL18_565,982126052951242,N,MRS,NA,NA,NA,NA,NA
11055,10475,11:37:00,APCL,9.9,YP,F,731,APCL18_731,982000411818677,N,MRS,NA,NA,NA,NA,"OLOT, Gerry attempted to catch this fish on the first dive but it was too wiley"
11058,11482,9:36:00,APCL,8.4,YP,F,730,APCL18_730,982126052951269,N,MRS,NA,NA,NA,NA,NA
11999,10610,14:40:00,APCL,9.3,O,M,728,APCL18_728,986112100164055,N,MRS,NA,NA,NA,NA,NA
11308,10480,14:29:00,APCL,8.4,YP,F,727,APCL18_727,982000411818710,N,MRS,NA,NA,NA,NA,NA
6627,6756,NA,APCL,9.7,YR,F,355908,APCL15_355908,985153000355908,N,MRS,Y,2019-03-08,MRS,sex was changed to F based on previous capture data and expected progression of clownfish tail color change. NANANA,NA
6655,6769,NA,APCL,9.8,YR,F,355880,APCL15_355880,985153000355880,N,MRS,Y,2019-03-08,MRS,sex was changed to F based on previous capture data and expected progression of clownfish tail color change. NANANA,NA
6550,6720,NA,APCL,9.6,Y,F,363882,APCL15_363882,985153000363882,N,MRS,Y,2019-03-08,MRS,sex was changed to F based on previous capture data and expected progression of clownfish tail color change. NANANA,NA
7042,6927,NA,APCL,6.3,YP,J,83,APCL16_083,985153000404875,N,MRS,Y,2019-03-08,MRS,sex was changed to J based on previous capture data and expected progression of clownfish tail color change. NANANA,Anemone was pulled in
7707,7400,NA,APCL,6.1,YP,F,358,APCL16_358,985153000368181,N,MRS,NA,NA,NA,NA,Checked size/sex because fish is small for an adult but cannot make a decision because no anemone.
7706,7400,NA,APCL,7.6,YP,F,357,APCL16_357,985153000364372,N,MRS,NA,NA,NA,NA,Checked size/sex because fish is small for an adult but cannot make a decision because no anemone.
7657,7357,NA,APCL,5.7,YP,F,326,APCL16_326,985153000402996,N,MRS,NA,NA,NA,NA,Checked size/sex because fish is small for an adult but cannot make a decision because no anemone.
4,7532,9:41:00,APCL,7.2,O,M,1,APCL17_001,982000411818532,N,"MRS, G_S",NA,NA,NA,NA,NA
12,8114,11:31:00,APCL,8.7,YP,F,6,APCL17_006,982000411818485,N,MRS,NA,NA,NA,NA,NA
13,8117,11:38:00,APCL,8.2,O,M,7,APCL17_007,982000411818529,N,MRS,NA,NA,NA,NA,NA
14,8117,11:49:00,APCL,8.5,O,M,8,APCL17_008,982000411818533,N,MRS,NA,NA,NA,NA,NA
34,8122,12:23:00,APCL,7.6,O,M,13,APCL17_013,982000411818498,N,MRS,NA,NA,NA,NA,"not doing so good, laying on bottom"
40,8126,14:18:00,APCL,8.5,O,M,15,APCL17_015,982000411818520,N,MRS,NA,NA,NA,NA,NA
52,9034,14:47:00,APCL,7.6,O,M,18,APCL17_018,982000411818464,N,MRS,NA,NA,NA,NA,NA
58,8132,15:12:00,APCL,10.4,YP,F,20,APCL17_020,982000411818495,N,MRS,NA,NA,NA,NA,NOT SWIMMING WELL
60,8133,15:23:00,APCL,7.6,O,M,22,APCL17_022,982000411818460,N,MRS,NA,NA,NA,NA,NA
67,8134,9:52:00,APCL,9.7,YP,F,23,APCL17_023,982000411818462,N,MRS,NA,NA,NA,NA,NA
68,8134,10:04:00,APCL,8.7,O,M,24,APCL17_024,982000411818492,N,MRS,NA,NA,NA,NA,NA
104,8138,10:45:00,APCL,8.2,YP,F,30,APCL17_030,982000411818510,N,MRS,NA,NA,NA,NA,laying on bottom after tagging
109,8138,10:52:00,APCL,7.8,O,M,32,APCL17_032,982000411818496,N,MRS,NA,NA,NA,NA,NA
117,8142,11:23:00,APCL,7.7,O,M,36,APCL17_036,982000411818475,N,MRS,NA,NA,NA,NA,NA
119,8134,11:39:00,APCL,8.6,O,M,38,APCL17_038,982000411818456,N,MRS,NA,NA,NA,NA,might be from anem 2607
126,8144,11:56:00,APCL,9.2,YP,F,41,APCL17_041,982000411818445,N,MRS,NA,NA,NA,NA,NA
129,8144,12:00:00,APCL,8.7,O,M,42,APCL17_042,982000411818461,N,MRS,NA,NA,NA,NA,NA
138,8145,9:51:00,APCL,7.5,O,M,46,APCL17_046,982000411818446,N,MRS,NA,NA,NA,NA,NA
143,8148,10:04:00,APCL,10.6,YP,F,48,APCL17_048,982000411818514,N,MRS,NA,NA,NA,NA,a little bit of orange on tail but clearly YP
174,8159,12:54:00,APCL,9.2,O,M,59,APCL17_059,982000411818525,N,MRS,NA,NA,NA,NA,NA
176,8162,13:08:00,APCL,8.1,O,M,60,APCL17_060,982000411818518,N,MRS,NA,NA,NA,NA,NA
183,8164,13:49:00,APCL,11.8,YP,F,65,APCL17_065,982000411818479,N,MRS,NA,NA,NA,NA,NA
1146,8706,11:25:00,APCL,9,YP,F,408,APCL17_408,982000411818557,N,MRS,NA,NA,NA,NA,NA
1163,8710,11:58:00,APCL,11.9,O,M,412,APCL17_412,986112100167619,N,MRS,NA,NA,NA,NA,NA
1164,8710,12:03:00,APCL,9.9,YP,F,413,APCL17_413,982000411818625,N,MRS,NA,NA,NA,NA,NA
1165,8710,12:06:00,APCL,9.8,YP,F,414,APCL17_414,982000411818617,N,MRS,NA,NA,NA,NA,NA
1166,8710,12:10:00,APCL,8,O,M,415,APCL17_415,982000411818598,N,MRS,NA,NA,NA,NA,NA
1170,8711,12:29:00,APCL,9.9,O,M,418,APCL17_418,982000411818574,N,MRS,Y,2018-06-26,MRS,Changed size from 4.9 to 9.9 because it was a type-o based on data sheet,NA
1174,8711,12:34:00,APCL,9.7,YP,F,420,APCL17_420,982000411818537,N,MRS,NA,NA,NA,NA,NA
1179,8718,14:31:00,APCL,9.2,O,M,425,APCL17_425,982000411818609,N,MRS,NA,NA,NA,NA,"THE GILLS ON THIS FISH LOOK WEIRD, STRESS???"
1180,8717,14:38:00,APCL,9.3,O,M,426,APCL17_426,986112100172720,N,MRS,NA,NA,NA,NA,NA
1187,8722,14:54:00,APCL,8,O,M,429,APCL17_429,982000411818562,N,MRS,NA,NA,NA,NA,NA
1205,8730,15:45:00,APCL,9,O,M,440,APCL17_440,982000411818604,N,MRS,NA,NA,NA,NA,NA
1211,8735,16:01:00,APCL,8.3,O,M,444,APCL17_444,982000411818542,N,MRS,NA,NA,NA,NA,NA
1215,8740,11:34:00,APCL,8.8,O,M,445,APCL17_445,986112100163333,N,MRS,NA,NA,NA,NA,NA
1216,8740,11:40:00,APCL,8.5,YP,F,446,APCL17_446,986112100163622,N,MRS,NA,NA,NA,NA,NA
1230,8743,11:54:00,APCL,7.2,O,M,449,APCL17_449,986112100172515,N,MRS,NA,NA,NA,NA,NA
1248,8747,12:19:00,APCL,9.3,O,M,455,APCL17_455,986112100175017,N,MRS,NA,NA,NA,NA,NA
1249,8754,12:26:00,APCL,8.6,YP,F,456,APCL17_456,986112100164750,N,MRS,NA,NA,NA,NA,NA
1250,8754,12:31:00,APCL,7.9,O,M,457,APCL17_457,986112100162980,N,MRS,NA,NA,NA,NA,NA
1256,8757,12:44:00,APCL,10.9,YP,F,460,APCL17_460,985153000373978,Y,MRS,NA,NA,NA,NA,NA
